patent_id,patent_type,patent_date,patent_title,year,quarter,month,day_of_week,day_of_year,quarter_end,title_len_chars,title_len_words,title_has_number,title_has_acronym,kw_5g,kw_ai_ml,kw_cloud_edge,kw_security,kw_iot,kw_network,kw_energy,kw_antenna,kw_data,keyword_score,is_utility,is_design,is_other_type,tech_era
4161245,utility,17/07/1979,Process and apparatus for feeding elongated articles in oriented positions,1979,3,7,1,198,30/09/1979,74,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4165533,utility,21/08/1979,Identification of a faulty address decoder in a function unit of a computer having a plurality of function units with redundant address decoders,1979,3,8,1,233,30/09/1979,144,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4167652,utility,11/09/1979,Method and apparatus for the interchanges of PCM word,1979,3,9,1,254,30/09/1979,53,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D253105,design,09/10/1979,Terminal box with electrical outlets,1979,4,10,1,282,31/12/1979,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4172962,utility,30/10/1979,Terminal box intended to be used in combination with a socket outlet or the like,1979,4,10,1,303,31/12/1979,80,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4174466,utility,13/11/1979,Multi-party telephone system allowing speech connection between extensions as between extensions and an outer line,1979,4,11,1,317,31/12/1979,114,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4179587,utility,18/12/1979,Bit switching of word formatted data,1979,4,12,1,352,31/12/1979,36,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,legacy_pre_1990
4181815,utility,01/01/1980,Self-floating cable for marine operations,1980,1,1,1,1,31/03/1980,41,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D253886,design,08/01/1980,Control unit for radio equipment,1980,1,1,1,8,31/03/1980,32,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,legacy_pre_1990
4194134,utility,18/03/1980,Two-terminal network comprising a transistor,1980,1,3,1,78,31/03/1980,44,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4195207,utility,25/03/1980,Telephone push button switch assembly having sequential operated contact structure,1980,1,3,1,85,31/03/1980,82,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4196470,utility,01/04/1980,Method and arrangement for transfer of data information to two parallelly working computer means,1980,2,4,1,92,30/06/1980,96,14,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,legacy_pre_1990
D255032,design,20/05/1980,Control unit for paging system,1980,2,5,1,141,30/06/1980,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4208713,utility,17/06/1980,Address and break signal generator,1980,2,6,1,169,30/06/1980,34,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4208714,utility,17/06/1980,Apparatus for giving priority to certain data signals,1980,2,6,1,169,30/06/1980,53,8,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,legacy_pre_1990
D256464,design,19/08/1980,Wall telephone set,1980,3,8,1,232,30/09/1980,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D256545,design,26/08/1980,Miter plate,1980,3,8,1,239,30/09/1980,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D256579,design,26/08/1980,Channel system for electric conductors,1980,3,8,1,239,30/09/1980,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4222101,utility,09/09/1980,Arrangement for branching an information flow,1980,3,9,1,253,30/09/1980,45,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4225815,utility,30/09/1980,Method and apparatus for the charging and supervision of a battery,1980,3,9,1,274,30/09/1980,66,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,legacy_pre_1990
4232742,utility,11/11/1980,Flame-guard for electrical installations,1980,4,11,1,316,31/12/1980,40,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4237337,utility,02/12/1980,Cable with wire for slitting a protective sheath and process of manufacturing same,1980,4,12,1,337,31/12/1980,82,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4239934,utility,16/12/1980,Means and an apparatus for synchronizing an orthogonal diphase code receiver,1980,4,12,1,351,31/12/1980,76,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4240136,utility,16/12/1980,Apparatus for inserting instructions in a control sequence in a stored program controlled telecommunication system,1980,4,12,1,351,31/12/1980,114,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4249087,utility,03/02/1981,Power supply arrangement for a number of functional units distributed along a transmission line,1981,1,2,1,34,31/03/1981,95,14,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,legacy_pre_1990
4250453,utility,10/02/1981,Narrow band level detector for detecting a periodic signal,1981,1,2,1,41,31/03/1981,58,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4258433,utility,24/03/1981,Digital data communication network having differing data transmission rate capabilities,1981,1,3,1,83,31/03/1981,87,10,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,legacy_pre_1990
4261052,utility,07/04/1981,Integrated switching and transmission network,1981,2,4,1,97,30/06/1981,45,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4277652,utility,07/07/1981,Fastening arrangement in a telephone instrument,1981,3,7,1,188,30/09/1981,47,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4278843,utility,14/07/1981,Two-way amplifier arrangement,1981,3,7,1,195,30/09/1981,29,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
D260519,design,01/09/1981,Telephone key base,1981,3,9,1,244,30/09/1981,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4297659,utility,27/10/1981,Crystal filter structure,1981,4,10,1,300,31/12/1981,24,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4302072,utility,24/11/1981,Device for tapping scattered light from a joint in an adjustable connector for two optical fibre waveguides,1981,4,11,1,328,31/12/1981,107,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4302917,utility,01/12/1981,Method and means for fire-sealing a penetration for a conduit,1981,4,12,1,335,31/12/1981,61,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4303897,utility,01/12/1981,Crystal filter structure for realizing a ladder filter,1981,4,12,1,335,31/12/1981,54,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4306295,utility,15/12/1981,Arrangement for measuring the ratio between a number of events occurring after each other in a first and a second series of events,1981,4,12,1,349,31/12/1981,130,23,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4320877,utility,23/03/1982,Coil tying machine,1982,1,3,1,82,31/03/1982,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4328584,utility,04/05/1982,Method and arrangement for supervising signal amplitude converters,1982,2,5,1,124,30/06/1982,66,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
D264460,design,18/05/1982,Protector terminal box,1982,2,5,1,138,30/06/1982,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4334257,utility,08/06/1982,Overvoltage protection device,1982,2,6,1,159,30/06/1982,29,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D265189,design,29/06/1982,Code plug for a railway signal beacon,1982,2,6,1,180,30/06/1982,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4347501,utility,31/08/1982,Installation for transmitting alarm signals,1982,3,8,1,243,30/09/1982,43,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4349913,utility,14/09/1982,Method and apparatus for reducing the demand on the number of transferred bits when transferring PCM information,1982,3,9,1,257,30/09/1982,112,17,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4351061,utility,21/09/1982,"Method of phase synchronization in a synchronous data transmission system, and apparatus for carrying out the method",1982,3,9,1,264,30/09/1982,116,17,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,legacy_pre_1990
4354231,utility,12/10/1982,Apparatus for reducing the instruction execution time in a computer employing indirect addressing of a data memory,1982,4,10,1,285,31/12/1982,114,17,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,legacy_pre_1990
4354265,utility,12/10/1982,Method and an apparatus for transferring digital information in a telephone system,1982,4,10,1,285,31/12/1982,82,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4354292,utility,19/10/1982,Arrangement for cleaning circuit cards particularly for removing soldering and resin remnants,1982,4,10,1,292,31/12/1982,93,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4357679,utility,02/11/1982,Arrangement for branching an information flow,1982,4,11,1,306,31/12/1982,45,6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4360926,utility,23/11/1982,Digital phase-locked loop,1982,4,11,1,327,31/12/1982,25,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4365118,utility,21/12/1982,Connection arrangement in a telephone instrument for connecting an additional speech device,1982,4,12,1,355,31/12/1982,91,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4367383,utility,04/01/1983,Push button mechanism with locking device for two stable positions,1983,1,1,1,4,31/03/1983,66,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4368358,utility,11/01/1983,Loop sharing in digital systems,1983,1,1,1,11,31/03/1983,31,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D267776,design,01/02/1983,Mounting strip for electric cables or similar articles,1983,1,2,1,32,31/03/1983,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4374870,utility,22/02/1983,Method of impregnating a cable,1983,1,2,1,53,31/03/1983,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4375641,utility,01/03/1983,Method in a tracking radar to attain a large unambiguous range for detected targets by means of radar pulses with high repetition frequency,1983,1,3,1,60,31/03/1983,139,23,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4380083,utility,12/04/1983,Method of and an arrangement in a telecommunication system for regulating the phase position of a controlled signal in relation to a reference signal,1983,2,4,1,102,30/06/1983,149,24,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4385298,utility,24/05/1983,MTI-Filter in a trackding radar receiver,1983,2,5,1,144,30/06/1983,40,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4390989,utility,28/06/1983,Method and an arrangement for supervising faults when transmitting data between computers,1983,2,6,1,179,30/06/1983,89,12,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,legacy_pre_1990
4391303,utility,05/07/1983,Band-shaped device for forming a pipe-shaped protection cover,1983,3,7,1,186,30/09/1983,61,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4393491,utility,12/07/1983,Automatic self-test system for a digital multiplexed telecommunication system,1983,3,7,1,193,30/09/1983,77,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4396891,utility,02/08/1983,Gain control circuit,1983,3,8,1,214,30/09/1983,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D270031,design,09/08/1983,Combined cable channel cutting tool and removable cable guide for firewall lead-in,1983,3,8,1,221,30/09/1983,82,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4406004,utility,20/09/1983,Ring scheduling apparatus for a digital multiplexed telecommunication system,1983,3,9,1,263,30/09/1983,76,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D270836,design,04/10/1983,Telephone instrument,1983,4,10,1,277,31/12/1983,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D270837,design,04/10/1983,Hand-cutter,1983,4,10,1,277,31/12/1983,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4409651,utility,11/10/1983,Method and apparatus for inserting instructions in a control sequence in a stored program controlled telecommunications system,1983,4,10,1,284,31/12/1983,126,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4409738,utility,18/10/1983,Arrangement for adjustably mounting an optical direction indicator,1983,4,10,1,291,31/12/1983,66,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4410357,utility,18/10/1983,Method of purifying indium,1983,4,10,1,291,31/12/1983,26,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D271022,design,18/10/1983,Hand-cutter,1983,4,10,1,291,31/12/1983,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4415865,utility,15/11/1983,Circuit arrangement for controlling the quiescent current in a class AB amplifier stage,1983,4,11,1,319,31/12/1983,87,13,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
D271487,design,22/11/1983,Telephone instrument,1983,4,11,1,326,31/12/1983,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D271658,design,06/12/1983,Mounting tool for a guide tube for cables in a fire wall,1983,4,12,1,340,31/12/1983,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4425948,utility,17/01/1984,Wire wrapping tool,1984,1,1,1,17,31/03/1984,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4429184,utility,31/01/1984,Mitigation of faults in a telephone exchange,1984,1,1,1,31,31/03/1984,44,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4438392,utility,20/03/1984,Device for sampling and holding the carrier frequency of short duration pulses,1984,1,3,1,80,31/03/1984,78,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D273107,design,20/03/1984,Telephone instrument,1984,1,3,1,80,31/03/1984,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D273108,design,20/03/1984,Telephone instrument,1984,1,3,1,80,31/03/1984,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D273109,design,20/03/1984,Combined control device and display unit for telephone exchange,1984,1,3,1,80,31/03/1984,63,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4439802,utility,27/03/1984,Overvoltage guard for electronic circuits,1984,1,3,1,87,31/03/1984,41,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4445166,utility,24/04/1984,High voltage converter,1984,2,4,1,115,30/06/1984,22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4450412,utility,22/05/1984,Balanced amplifier output stage,1984,2,5,1,143,30/06/1984,31,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D274119,design,05/06/1984,Tool for making a through hole,1984,2,6,1,157,30/06/1984,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D274120,design,05/06/1984,Tool for making a through hole,1984,2,6,1,157,30/06/1984,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4456794,utility,26/06/1984,Fastening arrangement for a handset case halves,1984,2,6,1,178,30/06/1984,47,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4456940,utility,26/06/1984,Voltage controlled transient protection unit,1984,2,6,1,178,30/06/1984,44,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4457579,utility,03/07/1984,Arrangement to reduce influence of diffuse and direct reflections in a display device based on a source of light emitting in a narrow band,1984,3,7,1,185,30/09/1984,138,24,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4458112,utility,03/07/1984,Floating subscriber loop interface circuit,1984,3,7,1,185,30/09/1984,42,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4458246,utility,03/07/1984,Radar installation,1984,3,7,1,185,30/09/1984,18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4458972,utility,10/07/1984,Locking device for connecting means,1984,3,7,1,192,30/09/1984,35,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4458975,utility,10/07/1984,Cable clamp,1984,3,7,1,192,30/09/1984,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4459256,utility,10/07/1984,Method of manufacturing a push button keyboard,1984,3,7,1,192,30/09/1984,46,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D274904,design,31/07/1984,Mounting ring for prefabricated fire wall lead-in,1984,3,7,1,213,30/09/1984,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4464769,utility,07/08/1984,Method and apparatus for synchronizing a binary data signal,1984,3,8,1,220,30/09/1984,59,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,legacy_pre_1990
4467326,utility,21/08/1984,Method and apparatus for preventing the response of a radar beacon to receive radar pulses originating from the side lobes of a transmitter and an arrangement,1984,3,8,1,234,30/09/1984,158,26,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4469538,utility,04/09/1984,Process for continuous production of a multilayer electric cable and materials therefor,1984,3,9,1,248,30/09/1984,87,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4469539,utility,04/09/1984,Process for continuous production of a multilayer electric cable,1984,3,9,1,248,30/09/1984,64,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4469914,utility,04/09/1984,Arrangement for fitting a connection block in a cover,1984,3,9,1,248,30/09/1984,53,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
D275392,design,04/09/1984,Telephone instrument,1984,3,9,1,248,30/09/1984,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4470248,utility,11/09/1984,"Arrangement for winding yarn, strip-material or the like from a supply roll onto a bunch of wires or the like fed through the center hole of the supply roll",1984,3,9,1,255,30/09/1984,156,29,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4471265,utility,11/09/1984,Apparatus for counteracting the cathode current increase occurring during warming-up in a travelling-wave tube in response to variation in the grid-cathode distance,1984,3,9,1,255,30/09/1984,164,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4475856,utility,09/10/1984,Expansion screw with an expansion sleeve having an outer cylindrical surface and regions of greater and lesser wall thickness,1984,4,10,1,283,31/12/1984,125,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D275831,design,09/10/1984,Electrical conductor wire feeding tube for fire wall lead-in,1984,4,10,1,283,31/12/1984,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4480717,utility,06/11/1984,Prefabricated lubricant unit,1984,4,11,1,311,31/12/1984,28,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4481582,utility,06/11/1984,Method and apparatus for enabling the tracing of errors occuring in a series of transfers of binary message words,1984,4,11,1,311,31/12/1984,113,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4484145,utility,20/11/1984,Pulse width modulated power amplifier,1984,4,11,1,325,31/12/1984,37,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,legacy_pre_1990
4484194,utility,20/11/1984,Arrangement in a radar system for correction of phase and amplitude errors in a video signal,1984,4,11,1,325,31/12/1984,92,16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4494083,utility,15/01/1985,Impedance matching stripline transition for microwave signals,1985,1,1,1,15,31/03/1985,61,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4498018,utility,05/02/1985,Balancing impedance included in a fork,1985,1,2,1,36,31/03/1985,38,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4498180,utility,05/02/1985,Method of maintaining a predetermined beam direction in a laser pulse transmitter and an apparatus for carrying out the method,1985,1,2,1,36,31/03/1985,126,20,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
D278054,design,19/03/1985,Combined intercom and stand therefor,1985,1,3,1,78,31/03/1985,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
D278055,design,19/03/1985,Combined intercom and telephone key base,1985,1,3,1,78,31/03/1985,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,legacy_pre_1990
4508278,utility,02/04/1985,Tandem stripping and reversing apparatus,1985,2,4,1,92,30/06/1985,40,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4514841,utility,30/04/1985,Connecting unit for a ring bus,1985,2,4,1,120,30/06/1985,30,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4521920,utility,04/06/1985,Method and an arrangement for increasing the dynamic range at the input stage of a receiver in an optical fibre information transmission system,1985,2,6,1,155,30/06/1985,143,23,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4528608,utility,09/07/1985,Electronic current interrupter included in a DC distribution system,1985,3,7,1,190,30/09/1985,67,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4532160,utility,30/07/1985,Method and apparatus for coating filamentary objects,1985,3,7,1,211,30/09/1985,52,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4536872,utility,20/08/1985,Telecommunication system for transmitting data information by means of a digital exchange,1985,3,8,1,232,30/09/1985,89,12,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,legacy_pre_1990
4539443,utility,03/09/1985,Direct current magnetized hybrid transformer,1985,3,9,1,246,30/09/1985,44,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4539674,utility,03/09/1985,"Method of providing adaptive echo cancellation in transmission of digital information in duplex, and apparatus for performing the method",1985,3,9,1,246,30/09/1985,136,19,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4542264,utility,17/09/1985,Lead-frame for an electric microphone,1985,3,9,1,260,30/09/1985,37,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4547740,utility,15/10/1985,Monitoring device for integrated drive amplifiers,1985,4,10,1,288,31/12/1985,49,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
D281069,design,22/10/1985,Radio,1985,4,10,1,295,31/12/1985,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,legacy_pre_1990
4550483,utility,05/11/1985,Method of manufacturing a structure with a fixed and a movable part provided with optical fibres,1985,4,11,1,309,31/12/1985,96,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4551752,utility,05/11/1985,Method and apparatus for correcting distortion in an image which is recorded electronically and built up along lines,1985,4,11,1,309,31/12/1985,116,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
4552455,utility,12/11/1985,Method and apparatus for functionally testing a laser rangefinder,1985,4,11,1,316,31/12/1985,65,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,legacy_pre_1990
4553235,utility,12/11/1985,Apparatus for connecting digital terminals to a digital exchange,1985,4,11,1,316,31/12/1985,64,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,legacy_pre_1990
